client,vendor_id,vendor_name,email,contact_name,is_primary,is_default_request_recipient,external_code,sync_date
"Block Real Estate Services, LLC",69fded1f62446148bd8490e4,"LynTec, Inc. / RDC, Inc.",fiatinsurance.service@gmail.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded1f62446148bd8490e4,"LynTec, Inc. / RDC, Inc.",certificates@copelandins.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded1f62446148bd8490ed,Releve Performing Arts / Ashley Collier,relevepacinfo@gmail.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded1f62446148bd8490f9,Repairs Unlimited LLC,suer@repairs-unlimited.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded1f62446148bd8490f9,Repairs Unlimited LLC,suzie@aribrokers.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849144,Select Comfort Retail Corporation,jena.katzenberger@sleepnumber.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849144,Select Comfort Retail Corporation,ins.transportation@usi.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849153,Anthony's Plumbing,kstroker@anthonyphce.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849153,Anthony's Plumbing,jkinsella@higginbotham.net,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd84915c,Sherwin Williams-SW 07526,fssleaseadmin@sherwin.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd84915c,Sherwin Williams-SW 07526,sally.harper@hylant.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849141,Seen Merchandising LLC,christine@seenmerch.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849141,Seen Merchandising LLC,bpm@bpminsurance.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2062446148bd849141,Seen Merchandising LLC,nbuckman@acrisure.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2162446148bd8491b6,Creative Nails / Steven Lam & Bang Nguyen,hungnguyen00764@yahoo.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2162446148bd8491a4,"Midwest Office Technology / STA-MOT-KS, LLC",ap@summitaffiliates.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2162446148bd8491a4,"Midwest Office Technology / STA-MOT-KS, LLC",lpower@cpcinsurance.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2162446148bd8491b3,Starbucks Corporation,financialleaseadmi@starbucks.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2162446148bd8491b9,Stifel Nicolaus & Company Inc,accountingleaseadmin@stifel.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2162446148bd8491b9,Stifel Nicolaus & Company Inc,shelby_krodinger@ajg.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2262446148bd8491fe,The American National Red Cross,real.estate@redcross.org,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2262446148bd849213,The Sunderland Foundation,sjames@sunderland.org,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2262446148bd849201,The CapFinancial Group LLC,facilities@captrustaqdvisors.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2262446148bd849219,"Theodore Habiger and Rm 39 Midtown, LLC",ted@rm39.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2362446148bd849279,"Vakok Asian Market, LLC",estherthidaaye33@gmail.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2362446148bd84926d,University of Kansas Hospital Authority,ginny.maschinot@cushwake.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2362446148bd849264,"United Access of KC, LLC",ap@unitedaccess.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2362446148bd849264,"United Access of KC, LLC",dfobbs@hilbgroup.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2462446148bd84927c,"Vape Time / AVRWL, LLC (fka Aqueous Vapor)",ahmadwazma@yahoo.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2562446148bd8492d3,Yia Yias Tattoo Parlor LLC,yiayiastattoo@icloud.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2562446148bd8492d9,ZSF USA LLC,louie@gtlkee.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",69fded2562446148bd8492d9,ZSF USA LLC,bret@ballentineinsurance.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",69fded2462446148bd8492cd,Xpress Stop 2 LLC / World of Spirits,luckytrucking92@gmail.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a170f97efde9f2154ab7751,Vitale Realtors,vince@vitalerealtors.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a184f4af8f612ef094c4c00,PharMerica / Pharmacy Corporation of America,greg.lunson@pharmerica.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a1857e9a4bcce858bf099bb,"USA Vein Clinics (fka Vein Clinics of America, Inc.)",nchaudhri@usaclinics.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a187263e701796d85de7c91,"LVT Trucking, Inc.",certs@clinewood.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",6a187263e701796d85de7c91,"LVT Trucking, Inc.",rmeade@lvttrucking.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a187b32d2723fbba9a51c41,"Re-View Windows, Inc. (fka Architectural Specialties, Inc. )",miles@reviewwindows.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a187b32d2723fbba9a51c41,"Re-View Windows, Inc. (fka Architectural Specialties, Inc. )",ap@reviewwindows.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",6a18853c9ef1cffe57c768cc,Nails 4 U,phuongn6904@gmail.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a1df24c23b401dcff806fc2,"Viking Power / Shoppa's Material Handling, LTD",invoices@shoppas.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a1df472b9a647219f2f2916,Jeweler's Bench,79mharrell@gmail.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a1df472b9a647219f2f2916,Jeweler's Bench,clientcontactcenter@fedins.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",6a1df44f98a3fac93a2216bd,Dominos Pizza,domiman@aol.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a1dfcd80a51a0db79c1dfba,JRJ Partners - Condo Owners (Clancey Design Distributor),certs.construction@baldwin.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a1dfcd80a51a0db79c1dfba,JRJ Partners - Condo Owners (Clancey Design Distributor),shaun@clancey.com,,false,true,,2026-09-25
"Block Real Estate Services, LLC",6a71fb111df1817c9d71e47a,Wholesale Electric Supply Co.,aaron.buster@netwes.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a71fb111df1817c9d71e47a,Wholesale Electric Supply Co.,amuldrow@fwoins.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",6a71fb4d1df1817c9d71edf9,"L&C Cabinetry KCI, LLC",sam@inccabinetry.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a71fb4d1df1817c9d71edf9,"L&C Cabinetry KCI, LLC",feng@lnccabinetry.com,,false,true,,2026-09-25
"Block Real Estate Services, LLC",6a72067ea7b0558ab72338fb,Lure Creative,brandi@lurecreative.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a72067ea7b0558ab72338fb,Lure Creative,mel.hawk.b6yx@statefarm.com,,false,false,,2026-09-25
"Block Real Estate Services, LLC",6a7de8128ae97a448204bb45,LRIco Services LLC,andrew.spitsnogle@lrico.com,,true,true,,2026-09-25
"Block Real Estate Services, LLC",6a7de8128ae97a448204bb45,LRIco Services LLC,karen_salas@ajg.com,,false,false,,2026-09-25
QTS Data Centers,69f0f3c5beb6279e947be0f8,"Layton Construction Company, LLC",paige.brandenburg@laytonconstruction.com,,false,true,,2026-09-25
QTS Data Centers,69f0f3c5beb6279e947be0f8,"Layton Construction Company, LLC",rickie.sanchez@laytonconstruction.com,,true,false,,2026-09-25
QTS Data Centers,69f0f3c5beb6279e947be0f3,"Holder Construction Group, LLC",internalemail@noemail.com,,true,false,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e4,Gilbane Building Company,dbuser@gilbaneco.com,,true,true,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e4,Gilbane Building Company,esynstad@gilbaneco.com,,false,false,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e4,Gilbane Building Company,michael.annecchino@alliant.com,,false,false,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e4,Gilbane Building Company,deniese.fahnbulleh@q.com,,false,false,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e9,"Gray Construction, Inc.",tyson.robinson@gray.com,,false,true,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e9,"Gray Construction, Inc.",kcasu@lockton.com,,false,false,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0e9,"Gray Construction, Inc.",ajolly@gray.com,,true,true,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0df,Evans General Contractors LLC,msanchez@evans-gc.com,,false,true,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0df,Evans General Contractors LLC,mbrier@evans-gc.com,,true,false,,2026-09-25
QTS Data Centers,69f0f3c4beb6279e947be0df,Evans General Contractors LLC,cmarshall@evans-gc.com,,false,true,,2026-09-25
QTS Data Centers,69f0f3c5beb6279e947be107,"Structure Tone, LLC",tami.gray@structuretone.com,,true,true,,2026-09-25
QTS Data Centers,69f0f3c5beb6279e947be107,"Structure Tone, LLC",nick.soldivieri@laytonconstruction.com,,false,false,,2026-09-25
